Smiles,Molecular Weight,AlogP,#RO5 Violations,pIC50
COc1ccc(-c2cc(=O)c3ccccc3o2)cc1,252.27,3.47,0.0,5.267606240177032
CCOC(=O)COC(=O)Nc1ccccc1C#N,248.24,1.67,0.0,5.259637310505756
Cn1cnc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)c1,401.47,2.46,0.0,5.259637310505756
O=C1/C(=C/c2ccc(-c3nnn[nH]3)cc2)SC(=S)N1Cc1cccc(C(F)(F)F)c1,447.47,4.29,0.0,5.253365801062421
O=C1S/C(=C\c2ccc(-c3nnn[nH]3)cc2)C(=O)N1Cc1cccc(C(F)(F)F)c1,431.4,4.12,0.0,5.251037138743839
O=C(NNC(=S)NC(=O)c1ccc(Br)cc1)c1ccc([N+](=O)[O-])cc1,423.25,2.31,0.0,5.249491605148654
C[C@@H]1C[C@@H]2O[C@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,364.78,2.69,0.0,5.247183568811729
COc1ccc(C/C(=N\O)c2nc3ccc(Cl)cc3o2)cc1,316.74,3.91,0.0,5.242603971206976
COc1ccccc1CNC(=O)c1ccc(SC)cc1OC,317.41,3.36,0.0,5.2380721615794705
O=c1cc(Cc2ccncc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,398.47,3.12,0.0,5.236572006437063
CC(C)(C)c1ccc(S(=O)(=O)NC(=O)Nc2cccc3ccccc23)cc1,382.49,4.65,0.0,5.232547281902227
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1CC[C@@](C)(O)[C@@H]12,248.32,2.36,0.0,5.229147988357856
O=C(O)c1ccc(/C=C2\SC(=S)N(CCc3cccc(C(F)(F)F)c3)C2=O)cc1,437.46,4.85,0.0,5.228412519118745
CCOC(=O)N1C(=O)C2(CCCCC2)N(c2ccccc2Cl)C1=S,366.87,4.13,0.0,5.22767829327708
O=C(O)c1ccc(/C=C2\SC(=O)N(Cc3cccc(C(F)(F)F)c3)C2=O)cc1,407.37,4.64,0.0,5.2247537402597635
CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1ccc(F)cc1,403.46,5.04,1.0,5.221848749616356
CN1CCOCC1Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,420.52,2.01,0.0,5.221848749616356
c1ccc(OCc2nnnn2-c2ccccc2)cc1,252.28,2.24,0.0,5.221848749616356
CCOC(=O)C(Cc1ccnnc1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,394.48,2.75,0.0,5.221848749616356
COC(=O)[C@@H](Cc1ccccc1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,378.47,3.57,0.0,5.214670164989233
CN1CCn2ncc(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)c2C1=O,429.5,1.46,0.0,5.207608310501746
CCN(CC)c1ccc2nc3ccccc3[n+](CC)c2c1.[I-],407.3,3.54,0.0,5.205511953340831
Br.CCCCCCCCCn1c2c(c(=N)c3c1CCC3)CCC2,381.4,4.7,0.0,5.20342566678957
O=C(O)c1ccc(/C=C2\SC(=S)N(Cc3cccnc3)C2=O)cc1,356.43,3.18,0.0,5.202732459169283
O=c1cc(C2CCOCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,391.48,3.03,0.0,5.200659450546418
O=[N+]([O-])c1cccc(/C=N/Nc2nc(NCc3ccccc3)nc(N3CCOCC3)n2)c1O,450.46,2.38,1.0,5.1979107421182675
CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CC[C@@H]4O)CCC3)c1,420.49,2.49,0.0,5.19708951058096
O=C(O)c1ccc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,409.41,4.81,0.0,5.1944991418416
O=C1/C(=C/c2ccc(-c3nnn[nH]3)cc2)SC(=S)N1CCc1cccc(C(F)(F)F)c1,461.49,4.33,0.0,5.187086643357144
Cc1onc(-c2ccccc2Cl)c1C(=O)N1C=CC(C(F)(F)F)=NCC1,383.76,4.28,0.0,5.186419011431808
C=C1C(=O)O[C@@H]2C[C@@]3(C)CCCC(=C)[C@@H]3C[C@H]12,232.32,3.24,0.0,5.181774106386045
O=C1C=C[C@H]2CO[C@@H]1O2,126.11,-0.13,0.0,5.180456064458132
CS(=O)(=O)NC(=O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)o1,361.42,2.08,0.0,5.167491087293763
CCOC(=O)C(Cc1ccncn1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,394.48,2.75,0.0,5.167491087293763
CCCNC(=O)/C(=C/c1ccc(Cl)cc1)CS(=O)(=O)CCC#N,354.86,2.58,0.0,5.159266765388193
CN(C(=O)Cc1ccc2cc[nH]c2c1)c1cccc(O)c1,280.33,3.08,0.0,5.1489863931763304
CCCCCC(=O)N1CCN(CC/N=C/C2=C(O)CC(c3ccco3)CC2=O)CC1,415.53,3.33,0.0,5.136677139879544
N#CCCS(=O)(=O)C/C(=C\c1ccc(Cl)cc1)C(=O)NC1CC1,352.84,2.33,0.0,5.13608262304214
COc1ccc(S(=O)(=O)N/N=C(\C)c2nc3ccccc3o2)cc1,345.38,2.54,0.0,5.1249387366083
I.c1ccc(Sc2cccc3ccccc23)c(CNC2=NCCN2)c1,461.37,4.04,0.0,5.1180450286604
O=C(O)c1ccc(/C=C2\SC(=S)N(Cc3ccc(-c4ccccc4)cc3)C2=O)cc1,431.54,5.45,1.0,5.117475462045119
N#CCCS(=O)(=O)C/C(=C\c1ccc(Br)cc1)C(=O)NC1CCCC1,425.35,3.22,0.0,5.115204636051019
O=c1cc(CN2CCOCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,406.49,1.97,0.0,5.107905397309519
CC(=O)c1ccc(S(=O)(=O)N(c2ccc3c(c2)N(S(C)(=O)=O)CCC3)S(=O)(=O)c2ccc(C(C)=O)cc2)cc1,590.7,3.39,1.0,5.1073489661227
N#CCCS(=O)(=O)C/C(=C\c1cccc(Cl)c1)C(=O)NCCc1ccccc1,416.93,3.41,0.0,5.103473782510445
COc1ccc(-c2ccc3c(c2NC(=O)NS(=O)(=O)c2ccc(C(C)(C)C)cc2)CCC3)cc1,478.61,5.66,1.0,5.088842391260023
COc1ccc(-c2nn(-c3ccccc3)cc2C=O)cc1,278.31,3.36,0.0,5.083019952679618
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NO)cc1,384.84,1.99,0.0,5.073143291050307
CCc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,335.41,2.7,0.0,5.060480747381382
Br.CCCCCCCCn1c2c(c(=N)c3ccccc31)CCC2,377.37,4.97,0.0,5.057991946977687
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(C)(=O)=O)CCC3)cc1,396.49,2.21,0.0,5.057495893831919
CN1CCOC(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)C1,420.52,2.01,0.0,5.055517327849832
CCOC(=O)c1nnc(Nc2c3c(cc4c2CCC4)CCC3)o1,313.36,2.97,0.0,5.050609993355087
CCN1/C(=C/C=C/c2oc3ccc(-c4ccccc4)cc3[n+]2CC)Oc2ccc(-c3ccccc3)cc21.CCOS(=O)(=O)[O-],610.73,7.85,1.0,5.049148541111453
COc1cccc(-c2ccc3c(c2NC(=O)NS(=O)(=O)c2ccc(C(C)(C)C)cc2)CCC3)c1,478.61,5.66,1.0,5.039338992729018
CN(C)c1cccc2c(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)cccc12,449.58,4.39,0.0,5.037157318798758
C=CCc1c(C)nc(C)nc1N/N=C/c1ccccc1O,282.35,2.97,0.0,5.028260409112222
COc1ccc(-c2ccc(S(=O)(=O)NC(=O)Nc3c(-c4cccc(OC)c4)ccc4c3CCC4)s2)cc1,534.66,6.1,2.0,5.026779753147766
N#CCCS(=O)(=O)C/C(=C\c1ccc(Cl)cc1)C(=O)NC1CCCC1,380.9,3.11,0.0,5.011441043121384
CCOC(=O)c1ccc2c(c1)nc(COc1ccc(OC)cc1)n2CC,354.41,3.82,0.0,5.007446482167865
CC(C)(C)c1ccc(S(=O)(=O)N(c2ccc3c(c2)N(S(C)(=O)=O)CCC3)S(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1,618.84,5.58,2.0,5.006123085058789
N#CCCS(=O)(=O)C/C(=C\c1cccc(Cl)c1)C(=O)NC1CC1,352.84,2.33,0.0,5.004803708402821
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,494.01,3.64,0.0,5.0
O=c1cc(Cc2ccc(Cl)cc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,431.93,4.38,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1ccc(Br)cc1)C(=O)NC1CCC(F)(F)CC1,475.36,3.86,0.0,5.0
COc1cccc(-c2nnc(Cn3nc(C(C)C)n4c(cc5sc(Cl)cc54)c3=O)o2)c1,455.93,4.59,0.0,5.0
CC(C)c1nn(Cc2nnc(C3CCOCC3)o2)c(=O)c2cc3sccc3n12,399.48,3.16,0.0,5.0
CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2ccc(-c3ccsc3)n12,400.5,2.64,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1cc2ccccc2o1)C(=O)NC1CC1,358.42,2.42,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1cccc(Br)c1)C(=O)NC1CCCC1,425.35,3.22,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1ccc2ccccc2c1)C(=O)NCCc1ccccc1,432.55,3.91,0.0,5.0
CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc(Nc3ccccc3)cn12,409.49,2.66,0.0,5.0
CC(C)c1nn(CC(=O)Nc2ccncn2)c(=O)c2cccn12,312.33,1.05,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1cc2ccccc2s1)C(=O)NC1CCCC1,402.54,3.67,0.0,5.0
CC(C)c1nn([C@@H](C)c2nnc(-c3ccc(C(F)(F)F)nc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,543.36,6.21,2.0,5.0
COC(=O)[C@@H]1CCCN1C(=O)Nc1c2c(cc3c1CCC3)CCC2,328.41,2.83,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1ccc(Cl)cc1)C(=O)NCC1CC1,366.87,2.58,0.0,5.0
Cc1cccc(-c2nnc(Cn3nc(C(C)C)n4c(cc5sc(Cl)cc54)c3=O)o2)c1,439.93,4.89,0.0,5.0
O=C(CNC(=O)c1cc2sccc2[nH]1)NC1CCOCC1,307.38,1.25,0.0,5.0
CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc3cc(Cl)ccc3n12,402.88,2.72,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1ccc2ccccc2c1)C(=O)NC1CCCC1,396.51,3.61,0.0,5.0
CCCNC(=O)/C(=C/c1cc2ccccc2o1)CS(=O)(=O)CCC#N,360.44,2.67,0.0,5.0
O=C(CN1CCn2c(cc3sccc32)C1=O)NC1CCOCC1,333.41,1.45,0.0,5.0
CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2ccc(-c3ccc(Cl)s3)n12,434.95,3.3,0.0,5.0
CCCNC(=O)/C(=C/c1cc2ccccc2s1)CS(=O)(=O)CCC#N,376.5,3.14,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1ccc(Br)cc1)C(=O)N1CCC2(CC1)OCCO2,483.38,2.53,0.0,5.0
COC(=O)[C@H]1CCCN1C(=O)Nc1c2c(cc3c1CCC3)CCC2,328.41,2.83,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1cc2ccccc2s1)C(=O)NCCc1ccccc1,438.57,3.97,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1cc2ccccc2s1)C(=O)NC1CC1,374.49,2.89,0.0,5.0
CCCNC(=O)/C(=C/c1cccc(Br)c1)CS(=O)(=O)CCC#N,399.31,2.69,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1cccc(Cl)c1)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,496.01,2.06,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1ccc(Cl)cc1)C(=O)N1CCOCC1,382.87,1.91,0.0,5.0
CN(C)C(=O)/C(=C/c1ccc(Cl)cc1)CS(=O)(=O)CCC#N,340.83,2.14,0.0,5.0
CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc3ccccc3n12,368.44,2.07,0.0,5.0
CCn1c(-c2ccccc2)nc2cc(C)ccc21,236.32,4.03,0.0,5.0
O=C(O)c1ccc(/C=C2\SC(=S)N(Cc3cccc(OC(F)(F)F)c3)C2=O)cc1,439.44,4.68,0.0,5.0
CN1CCN(C(=O)c2ccc(/C=C3\SC(=S)N(Cc4cccc(C(F)(F)F)c4)C3=O)cc2)CC1,505.59,4.49,1.0,5.0
CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cc(NC3COC3)cn12,389.46,0.73,0.0,5.0
CC(C)c1nn([C@H](C)c2nnc(-c3ccc(C(F)(F)F)nc3Cl)o2)c(=O)c2cc3sc(Cl)cc3n12,543.36,6.21,2.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1ccc2ccccc2c1)C(=O)NC1CC1,368.46,2.83,0.0,5.0
CC(C)c1nn(Cc2nnc(-c3cccnc3)[nH]2)c(=O)c2cc3sc(Cl)cc3n12,425.91,3.72,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1ccc2ccccc2c1)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,511.63,2.56,1.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1ccc(Br)cc1)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,540.46,2.17,1.0,5.0
CC(C)c1nn(CC(=O)NC2CCOCC2)c(=O)c2cccn12,318.38,0.91,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1ccc(Br)cc1)C(=O)NCc1ccc(Oc2ccccc2)cc1,539.45,5.27,2.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1cc2ccccc2o1)C(=O)NCCc1ccccc1,422.51,3.5,0.0,5.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,270.24,2.58,0.0,5.0
CCCNC(=O)/C(=C/c1cccc(Cl)c1)CS(=O)(=O)CCC#N,354.86,2.58,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1cc2ccccc2o1)C(=O)NC1CCCC1,386.47,3.2,0.0,5.0
CNC(=O)/C(=C/c1ccc(Cl)cc1)CS(=O)(=O)CCC#N,326.81,1.8,0.0,5.0
CCOC(=O)COC(=O)Nc1c(C(C)C)cccc1C(C)C,307.39,4.05,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1ccc(Cl)cc1)C(=O)N1CC(O)C1,368.84,1.25,0.0,5.0
CCCNC(=O)/C(=C/c1ccc(Br)cc1)CS(=O)(=O)CCC#N,399.31,2.69,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1ccc(Cl)cc1)C(=O)N1CCCC1,366.87,2.67,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1cccc(Cl)c1)C(=O)NC1CCCC1,380.9,3.11,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1cccc(Br)c1)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,540.46,2.17,1.0,5.0
O=C(Nc1ccccc1)c1ccc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,484.52,6.36,1.0,5.0
CCCNC(=O)/C(=C/c1ccc2ccccc2c1)CS(=O)(=O)CCC#N,370.47,3.08,0.0,5.0
N#CCCS(=O)(=O)C/C(=C\c1cccc(Br)c1)C(=O)NC1CC1,397.29,2.44,0.0,5.0
Brc1ccc(-n2cnc(-c3ccccc3)c2)cc1,299.17,4.3,0.0,4.995678626217358
Cc1cccn2c(O)c(C(=O)NCCCN3CC(C)CC(C)C3)c(=O)nc12,372.47,1.81,0.0,4.987162775294828
CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccc4ccccc4c3)cc21,416.52,3.35,0.0,4.985899678480379
CC(=O)Nc1ccc(Cn2c(SCC3CCCCC3)nc3ccncc32)cc1,394.54,5.11,1.0,4.985479461242076
COCCCNC(=O)c1ccc(Cn2c(SCC3CCCCC3)nc3ccncc32)cc1,452.62,4.92,0.0,4.940815382368629
CS(=O)(=O)N1CCCc2ccc(N(S(=O)(=O)CCN3C(=O)c4ccccc4C3=O)S(=O)(=O)CCN3C(=O)c4ccccc4C3=O)cc21,700.77,1.46,1.0,4.931072388317928
CC(C)(C)c1ccc(CC(=O)Nc2cccc(O)c2)cc1,283.37,3.87,0.0,4.905878404159439
COCCCNC(=O)c1ccc(Cn2c(SCc3ccc(C(F)(F)F)cc3)nc3ccncc32)cc1,514.57,5.56,2.0,4.881404634776238
CS(=O)(=O)N1CCCc2ccc(NS(=O)(=O)c3ccccc3F)cc21,384.45,2.34,0.0,4.879755204453635
O=C(Cc1cc2ccccc2[nH]1)Nc1cccc(O)c1,266.3,3.05,0.0,4.878768544850378
CS(=O)(=O)N1CCCc2ccc(N(S(=O)(=O)c3ccccc3[N+](=O)[O-])S(=O)(=O)c3ccccc3[N+](=O)[O-])cc21,596.62,2.8,1.0,4.862645888629267
COC(=O)c1ccc(Cn2c(SCC3CCCCC3)nc3ccncc32)cc1,395.53,4.94,0.0,4.860750782428393
C/C(=N\NS(=O)(=O)c1ccc(C)cc1)c1nc2ccccc2o1,329.38,2.84,0.0,4.860120913598763
O=C(O)CCCCCN1C(=O)/C(=C/c2c[nH]c3ccccc23)SC1=S,374.49,4.01,0.0,4.856985199745905
COC(=O)C(Cc1ccccc1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,378.47,3.57,0.0,4.853871964321762
COC(=O)c1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(C)(=O)=O)CCC3)cc1,424.5,1.99,0.0,4.838332587562264
CCCCS(=O)(=O)N(c1ccc2c(c1)N(S(C)(=O)=O)CCC2)S(=O)(=O)CCCC,466.65,2.46,0.0,4.830325565941193
CS(=O)(=O)N1CCCc2ccc(N(S(=O)(=O)c3ccc(-c4ccccc4)cc3)S(=O)(=O)c3ccc(-c4ccccc4)cc3)cc21,658.82,6.32,2.0,4.825358807339551
CC(=O)c1ccc(S(=O)(=O)Nc2ccc3c(c2)N(S(C)(=O)=O)CCC3)cc1,408.5,2.4,0.0,4.817300096663957
Cc1ccc2nc(/C(Cc3ccccc3)=N/O)oc2c1,266.3,3.56,0.0,4.799149501908922
Cn1cncc1Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,401.47,2.46,0.0,4.795880017344075
N#CCCSC/C(=C\c1ccc(Cl)cc1)C(=O)NCCc1ccccc1,384.93,4.73,0.0,4.7594507517174005
COCCCNC(=O)c1ccc(Cn2c(SCc3ccc(F)cc3)nc3ccncc32)cc1,464.57,4.68,0.0,4.73471037413917
CCn1c(NC(=O)Cn2nc(C(F)(F)F)c(Cl)c2C)nc2ccccc21,385.78,3.87,0.0,4.730487055782084
CCOC(=O)CNC(=O)Nc1c2c(nc3c1CCC3)CCC2,303.36,1.74,0.0,4.698970004336019
COC(=O)[C@@H](Cc1ccncc1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,379.46,2.96,0.0,4.698970004336019
CCOC(=O)COC(=O)Nc1ccccc1OC(F)(F)F,307.22,2.7,0.0,4.698970004336019
CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1cccc(C(=O)NC)c1,442.52,4.26,0.0,4.698970004336019
CC(C)(C)OC(=O)CNC(=O)Nc1c2c(cc3c1CCC3)CCC2,330.43,3.13,0.0,4.698970004336019
COC(=O)C(C)(C)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,316.4,2.74,0.0,4.698970004336019
CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2cccc3c2CCC3)c1,364.42,2.51,0.0,4.698970004336019
CCOC(=O)CNC(=O)Nc1c2c(cc3c1CCC3)CCCC2,316.4,2.74,0.0,4.698970004336019
COC(=O)CNC(=O)Nc1c(C(C)C)cccc1C(C)C,292.38,3.23,0.0,4.698970004336019
Cc1nnc(CNC(=O)Nc2c3c(cc4c2CCC4)CCC3)o1,312.37,2.68,0.0,4.698970004336019
CC(C)(O)c1coc(S(=O)(=O)[N-]C(=O)Nc2ccccc2)c1.[K+],362.45,2.02,0.0,4.698970004336019
CCOC(=O)CNC(=O)Nc1c(C)cccc1C,250.3,1.99,0.0,4.698970004336019
O=c1cc(CC2CNCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,406.49,1.67,0.0,4.698970004336019
CCOc1cc(C(=O)N(C)Cc2ccc(C(=O)N(C)C)c3cn[nH]c23)ccc1-c1cccc(F)c1,474.54,4.74,0.0,4.698970004336019
CCOC(=O)COC(=O)Nc1ccccc1C(F)(F)F,291.23,2.82,0.0,4.698970004336019
O=C(CS(=O)(=O)Nc1ccccc1)Nc1c2c(cc3c1CCC3)CCC2,370.47,3.04,0.0,4.698970004336019
Cc1nc(CNC(=O)Nc2c3c(cc4c2CCC4)CCC3)no1,312.37,2.68,0.0,4.698970004336019
CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1cccc(N)c1,400.48,4.48,0.0,4.698970004336019
CCOC(=O)CNC(=O)NC(c1ccccc1)c1ccccc1,312.37,2.64,0.0,4.698970004336019
COC(=O)CC(=O)Nc1c2c(cc3c1CCC3)CCC2,273.33,2.17,0.0,4.698970004336019
CNC(=O)CNC(=O)Nc1c2c(cc3c1CCC3)CCC2,287.36,1.53,0.0,4.698970004336019
CN(C)C(=O)CNC(=O)Nc1c2c(cc3c1CCC3)CCC2,301.39,1.87,0.0,4.698970004336019
CCOC(=O)CNC(=O)NC12CC3CC(CC(C3)C1)C2,280.37,1.82,0.0,4.698970004336019
CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1cccc([S+](C)[O-])c1,447.56,4.64,0.0,4.698970004336019
COC(=O)C(CCc1ccccc1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,392.5,3.96,0.0,4.698970004336019
CCOC(=O)CNC(=O)Nc1c2c(c(Cl)c3c1CCC3)CCC2,336.82,3.0,0.0,4.698970004336019
O=C(O)CC(=O)Nc1c2c(cc3c1CCC3)CCC2,259.3,2.08,0.0,4.698970004336019
O=C(CNS(=O)(=O)c1ccccc1)Nc1c2c(cc3c1CCC3)CCC2,370.47,2.58,0.0,4.698970004336019
O=C(O)CNC(=O)Nc1c2c(cc3c1CCC3)CCC2,274.32,1.87,0.0,4.698970004336019
CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1c(F)cccc1F,421.45,5.18,1.0,4.698970004336019
CN(Cc1cccc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OCCO)c1,419.46,4.01,0.0,4.698970004336019
COC(=O)[C@H](Cc1ccccc1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,378.47,3.57,0.0,4.698970004336019
COCCCNC(=O)c1ccc(Cn2c(SCc3ccc([N+](=O)[O-])cc3)nc3ccncc32)cc1,491.57,4.45,0.0,4.669789215428472
O/N=C(\Cc1ccccc1)c1nc2ccc(Cl)cc2o1,286.72,3.9,0.0,4.6585654754218595
Cc1cccc(C(=O)Nc2ncn(Cc3ccc(Cl)c(Cl)c3)n2)c1,361.23,4.19,0.0,4.638272163982407
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,368.39,3.37,0.0,4.616184634019569
COCCCNC(=O)c1ccc(Cn2c(SCc3ccc(C#N)cc3)nc3ccncc32)cc1,471.59,4.41,0.0,4.6136794261059535
COCCCNC(=O)c1ccc(Cn2c(SCC3CCCC3)nc3ccncc32)cc1,438.6,4.53,0.0,4.572351628813068
O=C(/C=C/c1ccc(Cl)cc1)NCCc1ccccc1,285.77,3.71,0.0,4.5638373529592435
COCCCNC(=O)c1ccc(Cn2c(SCc3ccc(Br)cc3)nc3ccncc32)cc1,525.47,5.3,2.0,4.542118103266008
CNC(=O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)o1,297.36,2.76,0.0,4.522878745280337
COC(=O)c1ccnc(Nc2c3c(cc4c2CCC4)CCC3)n1,309.37,2.98,0.0,4.522878745280337
CC(C)c1cc(F)cc(C(C)C)c1NC(=O)N=[S+](N)([O-])c1ccccc1-c1ccccc1,453.58,6.67,1.0,4.522878745280337
CCOC(=O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)s1,328.44,4.04,0.0,4.522878745280337
COC(=O)CN1CC(=O)N(c2c3c(cc4c2CCC4)CCC3)C1=O,328.37,1.61,0.0,4.522878745280337
CCOC(=O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)[nH]1,311.39,3.31,0.0,4.522878745280337
NC(=O)c1cnc(Nc2c3c(cc4c2CCC4)CCC3)o1,283.33,2.49,0.0,4.522878745280337
CC(C)c1cc(F)cc(C(C)C)c1NC(=O)N=[S+](N)([O-])c1ccc2ccccc2c1,427.55,6.16,1.0,4.522878745280337
COCCCNC(=O)c1ccc(Cn2c(SCC=C(C)C)nc3ccncc32)cc1,424.57,4.3,0.0,4.479123618311658
CCc1c(-c2cccc(F)c2)c(C(C)C)nn(CC(=O)Nc2ncncc2F)c1=O,413.43,3.3,0.0,4.452225294612178
COc1ccccc1C(=O)O/N=C(\C)c1nc2ccccc2o1,310.31,3.42,0.0,4.4037328736044845
COC(=O)CN(C)C(=O)Nc1c2c(cc3c1CCC3)CCC2,302.37,2.3,0.0,4.3979400086720375
CN1CCC(c2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)CC1,404.52,2.95,0.0,4.3979400086720375
Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2n1C,335.41,2.46,0.0,4.3979400086720375
CCOC(=O)CNC(=O)Oc1c2c(cc3c1CCC3)CCC2,303.36,2.32,0.0,4.3979400086720375
Cc1[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn2c(=O)c1C#N,346.39,2.32,0.0,4.3979400086720375
CCOC(=O)COC(=O)N(C)c1c2c(cc3c1CCC3)CCC2,317.39,2.8,0.0,4.3979400086720375
CN1CCN(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)CC1,419.53,1.89,0.0,4.3979400086720375
COc1c(C)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn2c1=O,351.41,2.46,0.0,4.3979400086720375
Cc1[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn2c(=O)c1Cc1ccccc1,411.51,4.04,0.0,4.3979400086720375
Cc1ccn2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2n1,305.39,3.15,0.0,4.3979400086720375
O=c1cc(C2CCNCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,390.49,2.61,0.0,4.3979400086720375
O=c1cc(C2CCCNC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,390.49,2.61,0.0,4.3979400086720375
Cc1cc2[nH]c(Nc3c4c(cc5c3CCC5)CCC4)nn2c(=O)n1,321.38,2.45,0.0,4.3979400086720375
